tbin,Count_Click,Count_Bin,Effort_Bin,Effort_Sec,PreAbs
07-Jan-2017 21:00:00,0,0,36,10800,0
07-Jan-2017 22:00:00,0,0,36,10800,0
07-Jan-2017 23:00:00,0,0,36,10800,0
08-Jan-2017 00:00:00,0,0,36,10800,0
08-Jan-2017 01:00:00,0,0,36,10800,0
08-Jan-2017 02:00:00,1,1,36,10800,1
08-Jan-2017 03:00:00,0,0,36,10800,0
08-Jan-2017 04:00:00,0,0,36,10800,0
08-Jan-2017 05:00:00,0,0,36,10800,0
08-Jan-2017 06:00:00,0,0,36,10800,0
08-Jan-2017 07:00:00,1,1,36,10800,1
08-Jan-2017 08:00:00,0,0,36,10800,0
08-Jan-2017 09:00:00,0,0,36,10800,0
08-Jan-2017 10:00:00,0,0,36,10800,0
08-Jan-2017 11:00:00,0,0,36,10800,0
08-Jan-2017 12:00:00,3,1,36,10800,1
08-Jan-2017 13:00:00,0,0,36,10800,0
08-Jan-2017 14:00:00,0,0,36,10800,0
08-Jan-2017 15:00:00,0,0,36,10800,0
08-Jan-2017 16:00:00,0,0,36,10800,0
08-Jan-2017 17:00:00,0,0,36,10800,0
08-Jan-2017 18:00:00,0,0,36,10800,0
08-Jan-2017 19:00:00,0,0,36,10800,0
08-Jan-2017 20:00:00,0,0,36,10800,0
08-Jan-2017 21:00:00,0,0,36,10800,0
08-Jan-2017 22:00:00,0,0,36,10800,0
08-Jan-2017 23:00:00,0,0,36,10800,0
09-Jan-2017 00:00:00,0,0,36,10800,0
09-Jan-2017 01:00:00,8,1,36,10800,1
09-Jan-2017 02:00:00,0,0,36,10800,0
09-Jan-2017 03:00:00,0,0,36,10800,0
09-Jan-2017 04:00:00,0,0,36,10800,0
09-Jan-2017 05:00:00,0,0,36,10800,0
09-Jan-2017 06:00:00,0,0,36,10800,0
09-Jan-2017 07:00:00,0,0,36,10800,0
09-Jan-2017 08:00:00,0,0,36,10800,0
09-Jan-2017 09:00:00,0,0,36,10800,0
09-Jan-2017 10:00:00,0,0,36,10800,0
09-Jan-2017 11:00:00,0,0,36,10800,0
09-Jan-2017 12:00:00,0,0,36,10800,0
09-Jan-2017 13:00:00,1,1,36,10800,1
09-Jan-2017 14:00:00,0,0,36,10800,0
09-Jan-2017 15:00:00,0,0,36,10800,0
09-Jan-2017 16:00:00,0,0,36,10800,0
09-Jan-2017 17:00:00,0,0,36,10800,0
09-Jan-2017 18:00:00,0,0,36,10800,0
09-Jan-2017 19:00:00,0,0,36,10800,0
09-Jan-2017 20:00:00,0,0,36,10800,0
09-Jan-2017 21:00:00,0,0,36,10800,0
09-Jan-2017 22:00:00,0,0,36,10800,0
09-Jan-2017 23:00:00,0,0,36,10800,0
10-Jan-2017 00:00:00,0,0,36,10800,0
10-Jan-2017 01:00:00,0,0,36,10800,0
10-Jan-2017 02:00:00,0,0,36,10800,0
10-Jan-2017 03:00:00,0,0,24,7200,0
10-Jan-2017 04:00:00,0,0,36,10800,0
10-Jan-2017 05:00:00,0,0,36,10800,0
10-Jan-2017 06:00:00,0,0,36,10800,0
10-Jan-2017 07:00:00,0,0,36,10800,0
10-Jan-2017 08:00:00,0,0,36,10800,0
10-Jan-2017 09:00:00,0,0,36,10800,0
10-Jan-2017 10:00:00,0,0,36,10800,0
10-Jan-2017 11:00:00,0,0,36,10800,0
10-Jan-2017 12:00:00,0,0,36,10800,0
10-Jan-2017 13:00:00,0,0,36,10800,0
10-Jan-2017 14:00:00,0,0,36,10800,0
10-Jan-2017 15:00:00,0,0,36,10800,0
10-Jan-2017 16:00:00,0,0,36,10800,0
10-Jan-2017 17:00:00,0,0,36,10800,0
10-Jan-2017 18:00:00,0,0,36,10800,0
10-Jan-2017 19:00:00,0,0,36,10800,0
10-Jan-2017 20:00:00,0,0,36,10800,0
10-Jan-2017 21:00:00,0,0,36,10800,0
10-Jan-2017 22:00:00,0,0,36,10800,0
10-Jan-2017 23:00:00,0,0,36,10800,0
11-Jan-2017 00:00:00,0,0,36,10800,0
11-Jan-2017 01:00:00,0,0,36,10800,0
11-Jan-2017 02:00:00,0,0,36,10800,0
11-Jan-2017 03:00:00,0,0,36,10800,0
11-Jan-2017 04:00:00,0,0,36,10800,0
11-Jan-2017 05:00:00,0,0,36,10800,0
11-Jan-2017 06:00:00,0,0,36,10800,0
11-Jan-2017 07:00:00,0,0,36,10800,0
11-Jan-2017 08:00:00,0,0,36,10800,0
11-Jan-2017 09:00:00,0,0,36,10800,0
11-Jan-2017 10:00:00,0,0,36,10800,0
11-Jan-2017 11:00:00,0,0,36,10800,0
11-Jan-2017 12:00:00,0,0,36,10800,0
11-Jan-2017 13:00:00,0,0,36,10800,0
11-Jan-2017 14:00:00,0,0,15,4500,0
11-Jan-2017 15:00:00,0,0,30,9000,0
11-Jan-2017 16:00:00,0,0,36,10800,0
11-Jan-2017 17:00:00,0,0,6,1800,0
11-Jan-2017 19:00:00,0,0,24,7200,0
11-Jan-2017 20:00:00,0,0,36,10800,0
11-Jan-2017 21:00:00,0,0,36,10800,0
11-Jan-2017 22:00:00,0,0,36,10800,0
11-Jan-2017 23:00:00,0,0,36,10800,0
12-Jan-2017 00:00:00,0,0,36,10800,0
12-Jan-2017 01:00:00,0,0,36,10800,0
12-Jan-2017 02:00:00,5,1,36,10800,1
12-Jan-2017 03:00:00,0,0,36,10800,0
12-Jan-2017 04:00:00,0,0,36,10800,0
12-Jan-2017 05:00:00,0,0,36,10800,0
12-Jan-2017 06:00:00,4,1,36,10800,1
12-Jan-2017 07:00:00,0,0,36,10800,0
12-Jan-2017 08:00:00,0,0,36,10800,0
12-Jan-2017 09:00:00,0,0,36,10800,0
12-Jan-2017 10:00:00,0,0,36,10800,0
12-Jan-2017 11:00:00,0,0,36,10800,0
12-Jan-2017 12:00:00,0,0,36,10800,0
12-Jan-2017 13:00:00,0,0,36,10800,0
12-Jan-2017 14:00:00,0,0,36,10800,0
12-Jan-2017 15:00:00,0,0,36,10800,0
12-Jan-2017 16:00:00,0,0,36,10800,0
12-Jan-2017 17:00:00,0,0,36,10800,0
12-Jan-2017 18:00:00,0,0,36,10800,0
12-Jan-2017 19:00:00,0,0,27,8100,0
12-Jan-2017 20:00:00,0,0,36,10800,0
12-Jan-2017 21:00:00,0,0,36,10800,0
12-Jan-2017 22:00:00,0,0,36,10800,0
12-Jan-2017 23:00:00,0,0,36,10800,0
13-Jan-2017 00:00:00,0,0,36,10800,0
13-Jan-2017 01:00:00,0,0,36,10800,0
13-Jan-2017 02:00:00,0,0,36,10800,0
13-Jan-2017 03:00:00,0,0,36,10800,0
13-Jan-2017 04:00:00,1,1,36,10800,1
13-Jan-2017 05:00:00,0,0,36,10800,0
13-Jan-2017 06:00:00,0,0,36,10800,0
13-Jan-2017 07:00:00,1,1,36,10800,1
13-Jan-2017 08:00:00,0,0,36,10800,0
13-Jan-2017 09:00:00,0,0,36,10800,0
13-Jan-2017 10:00:00,0,0,36,10800,0
13-Jan-2017 11:00:00,0,0,36,10800,0
13-Jan-2017 12:00:00,0,0,36,10800,0
13-Jan-2017 13:00:00,0,0,36,10800,0
13-Jan-2017 14:00:00,0,0,36,10800,0
13-Jan-2017 15:00:00,0,0,36,10800,0
13-Jan-2017 16:00:00,0,0,36,10800,0
13-Jan-2017 17:00:00,0,0,36,10800,0
13-Jan-2017 18:00:00,5,1,36,10800,1
13-Jan-2017 19:00:00,0,0,36,10800,0
13-Jan-2017 20:00:00,0,0,36,10800,0
13-Jan-2017 21:00:00,0,0,36,10800,0
13-Jan-2017 22:00:00,6,1,36,10800,1
13-Jan-2017 23:00:00,0,0,36,10800,0
14-Jan-2017 00:00:00,0,0,36,10800,0
14-Jan-2017 01:00:00,0,0,27,8100,0
14-Jan-2017 02:00:00,0,0,36,10800,0
14-Jan-2017 03:00:00,0,0,36,10800,0
14-Jan-2017 04:00:00,0,0,36,10800,0
14-Jan-2017 05:00:00,0,0,36,10800,0
14-Jan-2017 06:00:00,0,0,36,10800,0
14-Jan-2017 07:00:00,0,0,36,10800,0
14-Jan-2017 08:00:00,6,1,36,10800,1
14-Jan-2017 09:00:00,0,0,36,10800,0
14-Jan-2017 10:00:00,16,3,36,10800,1
14-Jan-2017 11:00:00,8,6,36,10800,1
14-Jan-2017 12:00:00,84,6,36,10800,1
14-Jan-2017 13:00:00,59,4,36,10800,1
14-Jan-2017 14:00:00,25,3,36,10800,1
14-Jan-2017 15:00:00,0,0,36,10800,0
14-Jan-2017 16:00:00,0,0,36,10800,0
14-Jan-2017 17:00:00,0,0,36,10800,0
14-Jan-2017 18:00:00,0,0,36,10800,0
14-Jan-2017 19:00:00,0,0,36,10800,0
14-Jan-2017 20:00:00,0,0,36,10800,0
14-Jan-2017 21:00:00,0,0,36,10800,0
14-Jan-2017 22:00:00,0,0,36,10800,0
14-Jan-2017 23:00:00,0,0,36,10800,0
15-Jan-2017 00:00:00,0,0,36,10800,0
15-Jan-2017 01:00:00,0,0,36,10800,0
15-Jan-2017 02:00:00,0,0,36,10800,0
15-Jan-2017 03:00:00,0,0,36,10800,0
15-Jan-2017 04:00:00,0,0,36,10800,0
15-Jan-2017 05:00:00,0,0,36,10800,0
15-Jan-2017 06:00:00,10,1,36,10800,1
15-Jan-2017 07:00:00,0,0,36,10800,0
15-Jan-2017 08:00:00,0,0,36,10800,0
15-Jan-2017 09:00:00,0,0,36,10800,0
15-Jan-2017 10:00:00,0,0,36,10800,0
15-Jan-2017 11:00:00,0,0,36,10800,0
15-Jan-2017 12:00:00,0,0,21,6300,0
15-Jan-2017 13:00:00,0,0,36,10800,0
15-Jan-2017 14:00:00,0,0,36,10800,0
15-Jan-2017 15:00:00,0,0,36,10800,0
15-Jan-2017 16:00:00,0,0,36,10800,0
15-Jan-2017 17:00:00,2,1,30,9000,1
15-Jan-2017 18:00:00,0,0,36,10800,0
15-Jan-2017 19:00:00,0,0,36,10800,0
15-Jan-2017 20:00:00,11,1,36,10800,1
15-Jan-2017 21:00:00,0,0,36,10800,0
15-Jan-2017 22:00:00,0,0,36,10800,0
15-Jan-2017 23:00:00,0,0,36,10800,0
16-Jan-2017 00:00:00,0,0,36,10800,0
16-Jan-2017 01:00:00,0,0,36,10800,0
16-Jan-2017 02:00:00,16,2,36,10800,1
16-Jan-2017 03:00:00,0,0,36,10800,0
16-Jan-2017 04:00:00,0,0,36,10800,0
16-Jan-2017 05:00:00,0,0,36,10800,0
16-Jan-2017 06:00:00,2,1,36,10800,1
16-Jan-2017 07:00:00,0,0,36,10800,0
16-Jan-2017 08:00:00,0,0,36,10800,0
16-Jan-2017 09:00:00,0,0,36,10800,0
16-Jan-2017 10:00:00,0,0,36,10800,0
16-Jan-2017 11:00:00,0,0,36,10800,0
16-Jan-2017 12:00:00,0,0,36,10800,0
16-Jan-2017 13:00:00,0,0,36,10800,0
16-Jan-2017 14:00:00,0,0,36,10800,0
16-Jan-2017 15:00:00,0,0,36,10800,0
16-Jan-2017 16:00:00,0,0,36,10800,0
16-Jan-2017 17:00:00,0,0,36,10800,0
16-Jan-2017 18:00:00,0,0,36,10800,0
16-Jan-2017 19:00:00,0,0,18,5400,0
16-Jan-2017 20:00:00,0,0,27,8100,0
16-Jan-2017 21:00:00,0,0,3,900,0
16-Jan-2017 22:00:00,0,0,33,9900,0
16-Jan-2017 23:00:00,0,0,36,10800,0
17-Jan-2017 00:00:00,0,0,36,10800,0
17-Jan-2017 01:00:00,0,0,36,10800,0
17-Jan-2017 02:00:00,0,0,36,10800,0
17-Jan-2017 03:00:00,0,0,36,10800,0
17-Jan-2017 04:00:00,0,0,36,10800,0
17-Jan-2017 05:00:00,0,0,36,10800,0
17-Jan-2017 06:00:00,0,0,36,10800,0
17-Jan-2017 07:00:00,0,0,36,10800,0
17-Jan-2017 08:00:00,0,0,36,10800,0
17-Jan-2017 09:00:00,0,0,36,10800,0
17-Jan-2017 10:00:00,1,1,36,10800,1
17-Jan-2017 11:00:00,0,0,36,10800,0
17-Jan-2017 12:00:00,0,0,36,10800,0
17-Jan-2017 13:00:00,1,1,36,10800,1
17-Jan-2017 14:00:00,1,1,36,10800,1
17-Jan-2017 15:00:00,0,0,36,10800,0
17-Jan-2017 16:00:00,0,0,36,10800,0
17-Jan-2017 17:00:00,0,0,36,10800,0
17-Jan-2017 18:00:00,0,0,36,10800,0
17-Jan-2017 19:00:00,0,0,36,10800,0
17-Jan-2017 20:00:00,0,0,36,10800,0
17-Jan-2017 21:00:00,0,0,36,10800,0
17-Jan-2017 22:00:00,0,0,36,10800,0
17-Jan-2017 23:00:00,0,0,36,10800,0
18-Jan-2017 00:00:00,0,0,36,10800,0
18-Jan-2017 01:00:00,0,0,36,10800,0
18-Jan-2017 02:00:00,0,0,36,10800,0
18-Jan-2017 03:00:00,0,0,36,10800,0
18-Jan-2017 04:00:00,0,0,36,10800,0
18-Jan-2017 05:00:00,0,0,27,8100,0
18-Jan-2017 06:00:00,8,1,24,7200,1
18-Jan-2017 07:00:00,1,1,36,10800,1
18-Jan-2017 08:00:00,15,1,36,10800,1
18-Jan-2017 09:00:00,0,0,36,10800,0
18-Jan-2017 10:00:00,0,0,36,10800,0
18-Jan-2017 11:00:00,0,0,27,8100,0
18-Jan-2017 12:00:00,0,0,36,10800,0
18-Jan-2017 13:00:00,0,0,36,10800,0
18-Jan-2017 14:00:00,0,0,36,10800,0
18-Jan-2017 15:00:00,0,0,36,10800,0
18-Jan-2017 16:00:00,0,0,36,10800,0
18-Jan-2017 17:00:00,0,0,36,10800,0
18-Jan-2017 18:00:00,0,0,36,10800,0
18-Jan-2017 19:00:00,0,0,36,10800,0
18-Jan-2017 20:00:00,0,0,36,10800,0
18-Jan-2017 21:00:00,0,0,36,10800,0
18-Jan-2017 22:00:00,0,0,36,10800,0
18-Jan-2017 23:00:00,0,0,36,10800,0
19-Jan-2017 00:00:00,0,0,36,10800,0
19-Jan-2017 01:00:00,0,0,18,5400,0
19-Jan-2017 02:00:00,0,0,36,10800,0
19-Jan-2017 03:00:00,0,0,36,10800,0
19-Jan-2017 04:00:00,0,0,36,10800,0
19-Jan-2017 05:00:00,0,0,36,10800,0
19-Jan-2017 06:00:00,0,0,33,9900,0
19-Jan-2017 07:00:00,0,0,27,8100,0
19-Jan-2017 08:00:00,0,0,36,10800,0
19-Jan-2017 09:00:00,0,0,36,10800,0
19-Jan-2017 10:00:00,0,0,36,10800,0
19-Jan-2017 11:00:00,0,0,36,10800,0
19-Jan-2017 12:00:00,0,0,36,10800,0
19-Jan-2017 13:00:00,0,0,36,10800,0
19-Jan-2017 14:00:00,0,0,36,10800,0
19-Jan-2017 15:00:00,0,0,36,10800,0
19-Jan-2017 16:00:00,0,0,36,10800,0
19-Jan-2017 17:00:00,0,0,36,10800,0
19-Jan-2017 18:00:00,0,0,36,10800,0
19-Jan-2017 19:00:00,1,1,36,10800,1
19-Jan-2017 20:00:00,50,8,36,10800,1
19-Jan-2017 21:00:00,368,12,36,10800,1
19-Jan-2017 22:00:00,802,12,36,10800,1
19-Jan-2017 23:00:00,1120,12,36,10800,1
20-Jan-2017 00:00:00,400,12,36,10800,1
20-Jan-2017 01:00:00,269,8,36,10800,1
20-Jan-2017 02:00:00,348,9,36,10800,1
20-Jan-2017 03:00:00,386,10,36,10800,1
20-Jan-2017 04:00:00,332,7,36,10800,1
20-Jan-2017 05:00:00,250,8,36,10800,1
20-Jan-2017 06:00:00,0,0,36,10800,0
20-Jan-2017 07:00:00,0,0,36,10800,0
20-Jan-2017 08:00:00,0,0,36,10800,0
20-Jan-2017 09:00:00,0,0,36,10800,0
20-Jan-2017 10:00:00,0,0,36,10800,0
20-Jan-2017 11:00:00,0,0,36,10800,0
20-Jan-2017 12:00:00,0,0,36,10800,0
20-Jan-2017 13:00:00,0,0,36,10800,0
20-Jan-2017 14:00:00,0,0,36,10800,0
20-Jan-2017 15:00:00,0,0,36,10800,0
20-Jan-2017 16:00:00,0,0,36,10800,0
20-Jan-2017 17:00:00,0,0,36,10800,0
20-Jan-2017 18:00:00,0,0,36,10800,0
20-Jan-2017 19:00:00,0,0,36,10800,0
20-Jan-2017 20:00:00,0,0,36,10800,0
20-Jan-2017 21:00:00,0,0,36,10800,0
20-Jan-2017 22:00:00,0,0,36,10800,0
20-Jan-2017 23:00:00,0,0,36,10800,0
21-Jan-2017 00:00:00,0,0,36,10800,0
21-Jan-2017 01:00:00,0,0,36,10800,0
21-Jan-2017 02:00:00,0,0,36,10800,0
21-Jan-2017 03:00:00,0,0,36,10800,0
21-Jan-2017 04:00:00,0,0,36,10800,0
21-Jan-2017 05:00:00,0,0,36,10800,0
21-Jan-2017 06:00:00,0,0,36,10800,0
21-Jan-2017 07:00:00,0,0,36,10800,0
21-Jan-2017 08:00:00,0,0,36,10800,0
21-Jan-2017 09:00:00,0,0,36,10800,0
21-Jan-2017 10:00:00,0,0,36,10800,0
21-Jan-2017 11:00:00,0,0,36,10800,0
21-Jan-2017 12:00:00,0,0,36,10800,0
21-Jan-2017 13:00:00,0,0,36,10800,0
21-Jan-2017 14:00:00,0,0,36,10800,0
21-Jan-2017 15:00:00,0,0,36,10800,0
21-Jan-2017 16:00:00,7,1,36,10800,1
21-Jan-2017 17:00:00,0,0,36,10800,0
21-Jan-2017 18:00:00,0,0,36,10800,0
21-Jan-2017 19:00:00,0,0,36,10800,0
21-Jan-2017 20:00:00,0,0,36,10800,0
21-Jan-2017 21:00:00,2,1,36,10800,1
21-Jan-2017 22:00:00,0,0,36,10800,0
21-Jan-2017 23:00:00,0,0,36,10800,0
22-Jan-2017 00:00:00,0,0,36,10800,0
22-Jan-2017 01:00:00,1,1,36,10800,1
22-Jan-2017 02:00:00,0,0,36,10800,0
22-Jan-2017 03:00:00,0,0,36,10800,0
22-Jan-2017 04:00:00,0,0,36,10800,0
22-Jan-2017 05:00:00,0,0,36,10800,0
22-Jan-2017 06:00:00,0,0,36,10800,0
22-Jan-2017 07:00:00,2,1,36,10800,1
22-Jan-2017 08:00:00,0,0,36,10800,0
22-Jan-2017 09:00:00,0,0,36,10800,0
22-Jan-2017 10:00:00,0,0,36,10800,0
22-Jan-2017 11:00:00,0,0,36,10800,0
22-Jan-2017 12:00:00,0,0,36,10800,0
22-Jan-2017 13:00:00,0,0,36,10800,0
22-Jan-2017 14:00:00,0,0,36,10800,0
22-Jan-2017 15:00:00,0,0,36,10800,0
22-Jan-2017 16:00:00,88,7,36,10800,1
22-Jan-2017 17:00:00,0,0,36,10800,0
22-Jan-2017 18:00:00,0,0,36,10800,0
22-Jan-2017 19:00:00,0,0,36,10800,0
22-Jan-2017 20:00:00,0,0,36,10800,0
22-Jan-2017 21:00:00,0,0,36,10800,0
22-Jan-2017 22:00:00,0,0,36,10800,0
22-Jan-2017 23:00:00,0,0,36,10800,0
23-Jan-2017 00:00:00,0,0,36,10800,0
23-Jan-2017 01:00:00,0,0,36,10800,0
23-Jan-2017 02:00:00,1,1,36,10800,1
23-Jan-2017 03:00:00,0,0,36,10800,0
23-Jan-2017 04:00:00,0,0,36,10800,0
23-Jan-2017 05:00:00,0,0,36,10800,0
23-Jan-2017 06:00:00,0,0,36,10800,0
23-Jan-2017 07:00:00,0,0,36,10800,0
23-Jan-2017 08:00:00,0,0,36,10800,0
23-Jan-2017 09:00:00,0,0,36,10800,0
23-Jan-2017 10:00:00,0,0,36,10800,0
23-Jan-2017 11:00:00,0,0,36,10800,0
23-Jan-2017 12:00:00,0,0,36,10800,0
23-Jan-2017 13:00:00,0,0,36,10800,0
23-Jan-2017 14:00:00,0,0,36,10800,0
23-Jan-2017 15:00:00,0,0,36,10800,0
23-Jan-2017 16:00:00,0,0,36,10800,0
23-Jan-2017 17:00:00,0,0,36,10800,0
23-Jan-2017 18:00:00,0,0,36,10800,0
23-Jan-2017 19:00:00,0,0,36,10800,0
23-Jan-2017 20:00:00,18,2,36,10800,1
23-Jan-2017 21:00:00,0,0,36,10800,0
23-Jan-2017 22:00:00,159,9,36,10800,1
23-Jan-2017 23:00:00,90,6,36,10800,1
24-Jan-2017 00:00:00,4,1,36,10800,1
24-Jan-2017 01:00:00,0,0,36,10800,0
24-Jan-2017 02:00:00,0,0,36,10800,0
24-Jan-2017 03:00:00,0,0,36,10800,0
24-Jan-2017 04:00:00,0,0,36,10800,0
24-Jan-2017 05:00:00,0,0,36,10800,0
24-Jan-2017 06:00:00,0,0,36,10800,0
24-Jan-2017 07:00:00,0,0,36,10800,0
24-Jan-2017 08:00:00,0,0,36,10800,0
24-Jan-2017 09:00:00,0,0,36,10800,0
24-Jan-2017 10:00:00,0,0,36,10800,0
24-Jan-2017 11:00:00,0,0,36,10800,0
24-Jan-2017 12:00:00,0,0,36,10800,0
24-Jan-2017 13:00:00,0,0,36,10800,0
24-Jan-2017 14:00:00,0,0,36,10800,0
24-Jan-2017 15:00:00,0,0,36,10800,0
24-Jan-2017 16:00:00,0,0,36,10800,0
24-Jan-2017 17:00:00,0,0,36,10800,0
24-Jan-2017 18:00:00,0,0,36,10800,0
24-Jan-2017 19:00:00,0,0,36,10800,0
24-Jan-2017 20:00:00,0,0,36,10800,0
24-Jan-2017 21:00:00,0,0,36,10800,0
24-Jan-2017 22:00:00,0,0,36,10800,0
24-Jan-2017 23:00:00,0,0,36,10800,0
25-Jan-2017 00:00:00,0,0,36,10800,0
25-Jan-2017 01:00:00,0,0,36,10800,0
25-Jan-2017 02:00:00,0,0,36,10800,0
25-Jan-2017 03:00:00,0,0,36,10800,0
25-Jan-2017 04:00:00,0,0,36,10800,0
25-Jan-2017 05:00:00,0,0,36,10800,0
25-Jan-2017 06:00:00,0,0,36,10800,0
25-Jan-2017 07:00:00,0,0,36,10800,0
25-Jan-2017 08:00:00,0,0,36,10800,0
25-Jan-2017 09:00:00,0,0,36,10800,0
25-Jan-2017 10:00:00,0,0,36,10800,0
25-Jan-2017 11:00:00,0,0,36,10800,0
25-Jan-2017 12:00:00,0,0,36,10800,0
25-Jan-2017 13:00:00,0,0,36,10800,0
25-Jan-2017 14:00:00,0,0,36,10800,0
25-Jan-2017 15:00:00,0,0,36,10800,0
25-Jan-2017 16:00:00,0,0,36,10800,0
25-Jan-2017 17:00:00,0,0,36,10800,0
25-Jan-2017 18:00:00,0,0,36,10800,0
25-Jan-2017 19:00:00,0,0,36,10800,0
25-Jan-2017 20:00:00,0,0,36,10800,0
25-Jan-2017 21:00:00,0,0,36,10800,0
25-Jan-2017 22:00:00,0,0,36,10800,0
25-Jan-2017 23:00:00,0,0,36,10800,0
26-Jan-2017 00:00:00,0,0,36,10800,0
26-Jan-2017 01:00:00,0,0,36,10800,0
26-Jan-2017 02:00:00,0,0,36,10800,0
26-Jan-2017 03:00:00,0,0,36,10800,0
26-Jan-2017 04:00:00,0,0,36,10800,0
26-Jan-2017 05:00:00,0,0,36,10800,0
26-Jan-2017 06:00:00,0,0,36,10800,0
26-Jan-2017 07:00:00,0,0,36,10800,0
26-Jan-2017 08:00:00,0,0,36,10800,0
26-Jan-2017 09:00:00,0,0,36,10800,0
26-Jan-2017 10:00:00,0,0,36,10800,0
26-Jan-2017 11:00:00,0,0,36,10800,0
26-Jan-2017 12:00:00,0,0,36,10800,0
26-Jan-2017 13:00:00,0,0,36,10800,0
26-Jan-2017 14:00:00,0,0,36,10800,0
26-Jan-2017 15:00:00,0,0,36,10800,0
26-Jan-2017 16:00:00,0,0,36,10800,0
26-Jan-2017 17:00:00,0,0,36,10800,0
26-Jan-2017 18:00:00,0,0,36,10800,0
26-Jan-2017 19:00:00,0,0,36,10800,0
26-Jan-2017 20:00:00,0,0,36,10800,0
26-Jan-2017 21:00:00,0,0,36,10800,0
26-Jan-2017 22:00:00,0,0,36,10800,0
26-Jan-2017 23:00:00,0,0,36,10800,0
27-Jan-2017 00:00:00,0,0,36,10800,0
27-Jan-2017 01:00:00,0,0,36,10800,0
27-Jan-2017 02:00:00,0,0,36,10800,0
27-Jan-2017 03:00:00,0,0,36,10800,0
27-Jan-2017 04:00:00,0,0,36,10800,0
27-Jan-2017 05:00:00,0,0,36,10800,0
27-Jan-2017 06:00:00,0,0,36,10800,0
27-Jan-2017 07:00:00,0,0,36,10800,0
27-Jan-2017 08:00:00,0,0,36,10800,0
27-Jan-2017 09:00:00,0,0,36,10800,0
27-Jan-2017 10:00:00,0,0,36,10800,0
27-Jan-2017 11:00:00,0,0,36,10800,0
27-Jan-2017 12:00:00,0,0,36,10800,0
27-Jan-2017 13:00:00,0,0,36,10800,0
27-Jan-2017 14:00:00,0,0,36,10800,0
27-Jan-2017 15:00:00,0,0,36,10800,0
27-Jan-2017 16:00:00,0,0,36,10800,0
27-Jan-2017 17:00:00,0,0,36,10800,0
27-Jan-2017 18:00:00,0,0,36,10800,0
27-Jan-2017 19:00:00,0,0,36,10800,0
27-Jan-2017 20:00:00,0,0,36,10800,0
27-Jan-2017 21:00:00,0,0,36,10800,0
27-Jan-2017 22:00:00,0,0,36,10800,0
27-Jan-2017 23:00:00,0,0,36,10800,0
28-Jan-2017 00:00:00,0,0,36,10800,0
28-Jan-2017 01:00:00,0,0,36,10800,0
28-Jan-2017 02:00:00,0,0,36,10800,0
28-Jan-2017 03:00:00,0,0,36,10800,0
28-Jan-2017 04:00:00,0,0,36,10800,0
28-Jan-2017 05:00:00,0,0,36,10800,0
28-Jan-2017 06:00:00,0,0,36,10800,0
28-Jan-2017 07:00:00,0,0,36,10800,0
28-Jan-2017 08:00:00,0,0,36,10800,0
28-Jan-2017 09:00:00,0,0,36,10800,0
28-Jan-2017 10:00:00,0,0,36,10800,0
28-Jan-2017 11:00:00,0,0,36,10800,0
28-Jan-2017 12:00:00,0,0,36,10800,0
28-Jan-2017 13:00:00,0,0,36,10800,0
28-Jan-2017 14:00:00,0,0,36,10800,0
28-Jan-2017 15:00:00,0,0,36,10800,0
28-Jan-2017 16:00:00,0,0,36,10800,0
28-Jan-2017 17:00:00,0,0,36,10800,0
28-Jan-2017 18:00:00,0,0,36,10800,0
28-Jan-2017 19:00:00,0,0,36,10800,0
28-Jan-2017 20:00:00,0,0,36,10800,0
28-Jan-2017 21:00:00,0,0,36,10800,0
28-Jan-2017 22:00:00,0,0,36,10800,0
28-Jan-2017 23:00:00,0,0,36,10800,0
29-Jan-2017 00:00:00,0,0,36,10800,0
29-Jan-2017 01:00:00,0,0,36,10800,0
29-Jan-2017 02:00:00,0,0,36,10800,0
29-Jan-2017 03:00:00,0,0,36,10800,0
29-Jan-2017 04:00:00,0,0,36,10800,0
29-Jan-2017 05:00:00,0,0,36,10800,0
29-Jan-2017 06:00:00,0,0,36,10800,0
29-Jan-2017 07:00:00,0,0,36,10800,0
29-Jan-2017 08:00:00,0,0,36,10800,0
29-Jan-2017 09:00:00,0,0,36,10800,0
29-Jan-2017 10:00:00,0,0,36,10800,0
29-Jan-2017 11:00:00,0,0,36,10800,0
29-Jan-2017 12:00:00,0,0,36,10800,0
29-Jan-2017 13:00:00,0,0,36,10800,0
29-Jan-2017 14:00:00,0,0,36,10800,0
29-Jan-2017 15:00:00,0,0,36,10800,0
29-Jan-2017 16:00:00,0,0,36,10800,0
29-Jan-2017 17:00:00,0,0,36,10800,0
29-Jan-2017 18:00:00,0,0,36,10800,0
29-Jan-2017 19:00:00,0,0,36,10800,0
29-Jan-2017 20:00:00,0,0,36,10800,0
29-Jan-2017 21:00:00,5,1,36,10800,1
29-Jan-2017 22:00:00,0,0,36,10800,0
29-Jan-2017 23:00:00,0,0,36,10800,0
30-Jan-2017 00:00:00,0,0,36,10800,0
30-Jan-2017 01:00:00,0,0,36,10800,0
30-Jan-2017 02:00:00,4,2,36,10800,1
30-Jan-2017 03:00:00,33,4,36,10800,1
30-Jan-2017 04:00:00,17,2,36,10800,1
30-Jan-2017 05:00:00,2,1,36,10800,1
