time,latitude,longitude,analysed_sst,analysis_error
UTC,degrees_north,degrees_east,degree_C,degree_C
2019-02-14T09:00:00Z,32.1,-77.08,24.805,0.37
2019-02-14T09:00:00Z,32.11,-77.1,24.779,0.37
2019-02-14T09:00:00Z,32.11,-77.09,24.785,0.37
2019-02-14T09:00:00Z,32.11,-77.08,24.788,0.37
2019-02-14T09:00:00Z,32.12,-77.1,24.758,0.37
2019-02-14T09:00:00Z,32.12,-77.09,24.764,0.37
2019-02-14T09:00:00Z,32.12,-77.08,24.769,0.37
2019-02-15T09:00:00Z,32.1,-77.1,24.198,0.38
2019-02-15T09:00:00Z,32.1,-77.09,24.209,0.38
2019-02-15T09:00:00Z,32.1,-77.08,24.219,0.38
2019-02-15T09:00:00Z,32.11,-77.1,24.207,0.38
2019-02-15T09:00:00Z,32.11,-77.09,24.218,0.38
2019-02-15T09:00:00Z,32.11,-77.08,24.229,0.38
2019-02-15T09:00:00Z,32.12,-77.1,24.214,0.38
2019-02-15T09:00:00Z,32.12,-77.09,24.226,0.38
2019-02-15T09:00:00Z,32.12,-77.08,24.238,0.38
2019-02-16T09:00:00Z,32.1,-77.1,24.347,0.38
2019-02-16T09:00:00Z,32.1,-77.09,24.354,0.38
2019-02-16T09:00:00Z,32.1,-77.08,24.361,0.38
2019-02-16T09:00:00Z,32.11,-77.1,24.352,0.38
2019-02-16T09:00:00Z,32.11,-77.09,24.36,0.38
2019-02-16T09:00:00Z,32.11,-77.08,24.368,0.38
2019-02-16T09:00:00Z,32.12,-77.1,24.357,0.38
2019-02-16T09:00:00Z,32.12,-77.09,24.366,0.38
2019-02-16T09:00:00Z,32.12,-77.08,24.374,0.38
2019-02-17T09:00:00Z,32.1,-77.1,24.213,0.37
2019-02-17T09:00:00Z,32.1,-77.09,24.216,0.37
2019-02-17T09:00:00Z,32.1,-77.08,24.222,0.37
2019-02-17T09:00:00Z,32.11,-77.1,24.223,0.37
2019-02-17T09:00:00Z,32.11,-77.09,24.228,0.37
2019-02-17T09:00:00Z,32.11,-77.08,24.236,0.37
2019-02-17T09:00:00Z,32.12,-77.1,24.242,0.37
2019-02-17T09:00:00Z,32.12,-77.09,24.247,0.37
2019-02-17T09:00:00Z,32.12,-77.08,24.256,0.37
2019-02-18T09:00:00Z,32.1,-77.1,24.142,0.37
2019-02-18T09:00:00Z,32.1,-77.09,24.148,0.37
2019-02-18T09:00:00Z,32.1,-77.08,24.157,0.37
2019-02-18T09:00:00Z,32.11,-77.1,24.143,0.37
2019-02-18T09:00:00Z,32.11,-77.09,24.152,0.37
2019-02-18T09:00:00Z,32.11,-77.08,24.163,0.37
2019-02-18T09:00:00Z,32.12,-77.1,24.165,0.37
2019-02-18T09:00:00Z,32.12,-77.09,24.173,0.37
2019-02-18T09:00:00Z,32.12,-77.08,24.186,0.37
2019-02-19T09:00:00Z,32.1,-77.1,24.404,0.38
2019-02-19T09:00:00Z,32.1,-77.09,24.405,0.38
2019-02-19T09:00:00Z,32.1,-77.08,24.403,0.38
2019-02-19T09:00:00Z,32.11,-77.1,24.413,0.38
2019-02-19T09:00:00Z,32.11,-77.09,24.415,0.38
2019-02-19T09:00:00Z,32.11,-77.08,24.415,0.38
2019-02-19T09:00:00Z,32.12,-77.1,24.44,0.38
2019-02-19T09:00:00Z,32.12,-77.09,24.441,0.38
2019-02-19T09:00:00Z,32.12,-77.08,24.442,0.38
2019-02-20T09:00:00Z,32.1,-77.1,25.303,0.38
2019-02-20T09:00:00Z,32.1,-77.09,25.291,0.38
2019-02-20T09:00:00Z,32.1,-77.08,25.279,0.38
2019-02-20T09:00:00Z,32.11,-77.1,25.319,0.38
2019-02-20T09:00:00Z,32.11,-77.09,25.308,0.38
2019-02-20T09:00:00Z,32.11,-77.08,25.296,0.38
2019-02-20T09:00:00Z,32.12,-77.1,25.332,0.38
2019-02-20T09:00:00Z,32.12,-77.09,25.321,0.38
2019-02-20T09:00:00Z,32.12,-77.08,25.309,0.38
2019-02-21T09:00:00Z,32.1,-77.1,25.564,0.38
2019-02-21T09:00:00Z,32.1,-77.09,25.563,0.38
2019-02-21T09:00:00Z,32.1,-77.08,25.541,0.38
2019-02-21T09:00:00Z,32.11,-77.1,25.542,0.38
2019-02-21T09:00:00Z,32.11,-77.09,25.537,0.38
2019-02-21T09:00:00Z,32.11,-77.08,25.518,0.38
2019-02-21T09:00:00Z,32.12,-77.1,25.518,0.38
2019-02-21T09:00:00Z,32.12,-77.09,25.51,0.38
2019-02-21T09:00:00Z,32.12,-77.08,25.493,0.38
2019-02-22T09:00:00Z,32.1,-77.1,25.66,0.37
2019-02-22T09:00:00Z,32.1,-77.09,25.658,0.37
2019-02-22T09:00:00Z,32.1,-77.08,25.626,0.37
2019-02-22T09:00:00Z,32.11,-77.1,25.641,0.37
2019-02-22T09:00:00Z,32.11,-77.09,25.641,0.37
2019-02-22T09:00:00Z,32.11,-77.08,25.612,0.37
2019-02-22T09:00:00Z,32.12,-77.1,25.609,0.37
2019-02-22T09:00:00Z,32.12,-77.09,25.608,0.37
2019-02-22T09:00:00Z,32.12,-77.08,25.58,0.37
2019-02-23T09:00:00Z,32.1,-77.1,24.813,0.37
2019-02-23T09:00:00Z,32.1,-77.09,24.783,0.37
2019-02-23T09:00:00Z,32.1,-77.08,24.755,0.37
2019-02-23T09:00:00Z,32.11,-77.1,24.888,0.37
2019-02-23T09:00:00Z,32.11,-77.09,24.867,0.37
2019-02-23T09:00:00Z,32.11,-77.08,24.854,0.37
2019-02-23T09:00:00Z,32.12,-77.1,24.973,0.37
2019-02-23T09:00:00Z,32.12,-77.09,24.96,0.37
2019-02-23T09:00:00Z,32.12,-77.08,24.964,0.37
2019-02-24T09:00:00Z,32.1,-77.1,24.228,0.37
2019-02-24T09:00:00Z,32.1,-77.09,24.197,0.37
2019-02-24T09:00:00Z,32.1,-77.08,24.18,0.37
2019-02-24T09:00:00Z,32.11,-77.1,24.311,0.37
2019-02-24T09:00:00Z,32.11,-77.09,24.272,0.37
2019-02-24T09:00:00Z,32.11,-77.08,24.25,0.37
2019-02-24T09:00:00Z,32.12,-77.1,24.422,0.37
2019-02-24T09:00:00Z,32.12,-77.09,24.377,0.37
2019-02-24T09:00:00Z,32.12,-77.08,24.351,0.37
2019-02-25T09:00:00Z,32.1,-77.1,24.9,0.36
2019-02-25T09:00:00Z,32.1,-77.09,24.886,0.36
2019-02-25T09:00:00Z,32.1,-77.08,24.895,0.36
2019-02-25T09:00:00Z,32.11,-77.1,25.103,0.36
2019-02-25T09:00:00Z,32.11,-77.09,25.076,0.36
2019-02-25T09:00:00Z,32.11,-77.08,25.068,0.36
2019-02-25T09:00:00Z,32.12,-77.1,25.268,0.36
2019-02-25T09:00:00Z,32.12,-77.09,25.232,0.36
2019-02-25T09:00:00Z,32.12,-77.08,25.21,0.36
2019-02-26T09:00:00Z,32.1,-77.1,25.515,0.36
2019-02-26T09:00:00Z,32.1,-77.09,25.446,0.36
2019-02-26T09:00:00Z,32.1,-77.08,25.384,0.36
2019-02-26T09:00:00Z,32.11,-77.1,25.53,0.36
2019-02-26T09:00:00Z,32.11,-77.09,25.464,0.36
2019-02-26T09:00:00Z,32.11,-77.08,25.412,0.36
2019-02-26T09:00:00Z,32.12,-77.1,25.529,0.36
2019-02-26T09:00:00Z,32.12,-77.09,25.479,0.36
2019-02-26T09:00:00Z,32.12,-77.08,25.446,0.36
2019-02-27T09:00:00Z,32.1,-77.1,25.559,0.37
2019-02-27T09:00:00Z,32.1,-77.09,25.532,0.37
2019-02-27T09:00:00Z,32.1,-77.08,25.507,0.37
2019-02-27T09:00:00Z,32.11,-77.1,25.575,0.37
2019-02-27T09:00:00Z,32.11,-77.09,25.547,0.37
2019-02-27T09:00:00Z,32.11,-77.08,25.522,0.37
2019-02-27T09:00:00Z,32.12,-77.1,25.589,0.37
2019-02-27T09:00:00Z,32.12,-77.09,25.562,0.37
2019-02-27T09:00:00Z,32.12,-77.08,25.541,0.37
2019-02-28T09:00:00Z,32.1,-77.1,25.59,0.38
2019-02-28T09:00:00Z,32.1,-77.09,25.576,0.38
2019-02-28T09:00:00Z,32.1,-77.08,25.561,0.38
2019-02-28T09:00:00Z,32.11,-77.1,25.614,0.38
2019-02-28T09:00:00Z,32.11,-77.09,25.601,0.38
2019-02-28T09:00:00Z,32.11,-77.08,25.587,0.38
2019-02-28T09:00:00Z,32.12,-77.1,25.638,0.38
2019-02-28T09:00:00Z,32.12,-77.09,25.625,0.38
2019-02-28T09:00:00Z,32.12,-77.08,25.613,0.38
2019-03-01T09:00:00Z,32.1,-77.1,25.713,0.37
2019-03-01T09:00:00Z,32.1,-77.09,25.695,0.37
2019-03-01T09:00:00Z,32.1,-77.08,25.681,0.37
2019-03-01T09:00:00Z,32.11,-77.1,25.723,0.37
2019-03-01T09:00:00Z,32.11,-77.09,25.705,0.37
2019-03-01T09:00:00Z,32.11,-77.08,25.69,0.37
2019-03-01T09:00:00Z,32.12,-77.1,25.729,0.37
2019-03-01T09:00:00Z,32.12,-77.09,25.712,0.37
2019-03-01T09:00:00Z,32.12,-77.08,25.698,0.37
2019-03-02T09:00:00Z,32.1,-77.1,25.737,0.37
2019-03-02T09:00:00Z,32.1,-77.09,25.711,0.37
2019-03-02T09:00:00Z,32.1,-77.08,25.694,0.37
2019-03-02T09:00:00Z,32.11,-77.1,25.741,0.37
2019-03-02T09:00:00Z,32.11,-77.09,25.718,0.37
2019-03-02T09:00:00Z,32.11,-77.08,25.7,0.37
2019-03-02T09:00:00Z,32.12,-77.1,25.734,0.37
2019-03-02T09:00:00Z,32.12,-77.09,25.719,0.37
2019-03-02T09:00:00Z,32.12,-77.08,25.706,0.37
2019-03-03T09:00:00Z,32.1,-77.1,25.732,0.38
2019-03-03T09:00:00Z,32.1,-77.09,25.718,0.38
2019-03-03T09:00:00Z,32.1,-77.08,25.706,0.38
2019-03-03T09:00:00Z,32.11,-77.1,25.738,0.38
2019-03-03T09:00:00Z,32.11,-77.09,25.724,0.38
2019-03-03T09:00:00Z,32.11,-77.08,25.712,0.38
2019-03-03T09:00:00Z,32.12,-77.1,25.74,0.38
2019-03-03T09:00:00Z,32.12,-77.09,25.726,0.38
2019-03-03T09:00:00Z,32.12,-77.08,25.715,0.38
2019-03-04T09:00:00Z,32.1,-77.1,25.448,0.38
2019-03-04T09:00:00Z,32.1,-77.09,25.438,0.38
2019-03-04T09:00:00Z,32.1,-77.08,25.427,0.38
2019-03-04T09:00:00Z,32.11,-77.1,25.443,0.38
2019-03-04T09:00:00Z,32.11,-77.09,25.434,0.38
2019-03-04T09:00:00Z,32.11,-77.08,25.423,0.38
2019-03-04T09:00:00Z,32.12,-77.1,25.438,0.38
2019-03-04T09:00:00Z,32.12,-77.09,25.43,0.38
2019-03-04T09:00:00Z,32.12,-77.08,25.42,0.38
2019-03-05T09:00:00Z,32.1,-77.1,25.024,0.38
2019-03-05T09:00:00Z,32.1,-77.09,25.026,0.38
2019-03-05T09:00:00Z,32.1,-77.08,25.025,0.38
2019-03-05T09:00:00Z,32.11,-77.1,25.009,0.38
2019-03-05T09:00:00Z,32.11,-77.09,25.011,0.38
2019-03-05T09:00:00Z,32.11,-77.08,25.011,0.38
2019-03-05T09:00:00Z,32.12,-77.1,24.995,0.38
2019-03-05T09:00:00Z,32.12,-77.09,24.997,0.38
2019-03-05T09:00:00Z,32.12,-77.08,24.997,0.38
2019-03-06T09:00:00Z,32.1,-77.1,25.03,0.38
2019-03-06T09:00:00Z,32.1,-77.09,25.035,0.38
2019-03-06T09:00:00Z,32.1,-77.08,25.039,0.38
2019-03-06T09:00:00Z,32.11,-77.1,25.015,0.38
2019-03-06T09:00:00Z,32.11,-77.09,25.02,0.38
2019-03-06T09:00:00Z,32.11,-77.08,25.025,0.38
2019-03-06T09:00:00Z,32.12,-77.1,25.0,0.38
2019-03-06T09:00:00Z,32.12,-77.09,25.006,0.38
2019-03-06T09:00:00Z,32.12,-77.08,25.011,0.38
2019-03-07T09:00:00Z,32.1,-77.1,25.087,0.38
2019-03-07T09:00:00Z,32.1,-77.09,25.098,0.38
2019-03-07T09:00:00Z,32.1,-77.08,25.108,0.38
2019-03-07T09:00:00Z,32.11,-77.1,25.066,0.38
2019-03-07T09:00:00Z,32.11,-77.09,25.077,0.38
2019-03-07T09:00:00Z,32.11,-77.08,25.088,0.38
2019-03-07T09:00:00Z,32.12,-77.1,25.045,0.38
2019-03-07T09:00:00Z,32.12,-77.09,25.057,0.38
2019-03-07T09:00:00Z,32.12,-77.08,25.068,0.38
2019-03-08T09:00:00Z,32.1,-77.1,25.388,0.38
2019-03-08T09:00:00Z,32.1,-77.09,25.394,0.38
2019-03-08T09:00:00Z,32.1,-77.08,25.4,0.38
2019-03-08T09:00:00Z,32.11,-77.1,25.367,0.38
2019-03-08T09:00:00Z,32.11,-77.09,25.374,0.38
2019-03-08T09:00:00Z,32.11,-77.08,25.38,0.38
2019-03-08T09:00:00Z,32.12,-77.1,25.345,0.38
2019-03-08T09:00:00Z,32.12,-77.09,25.352,0.38
2019-03-08T09:00:00Z,32.12,-77.08,25.359,0.38
2019-03-09T09:00:00Z,32.1,-77.1,25.501,0.38
2019-03-09T09:00:00Z,32.1,-77.09,25.489,0.38
2019-03-09T09:00:00Z,32.1,-77.08,25.484,0.38
2019-03-09T09:00:00Z,32.11,-77.1,25.497,0.38
2019-03-09T09:00:00Z,32.11,-77.09,25.487,0.38
2019-03-09T09:00:00Z,32.11,-77.08,25.482,0.38
2019-03-09T09:00:00Z,32.12,-77.1,25.494,0.38
2019-03-09T09:00:00Z,32.12,-77.09,25.487,0.38
2019-03-09T09:00:00Z,32.12,-77.08,25.484,0.38
2019-03-10T09:00:00Z,32.1,-77.1,25.535,0.37
2019-03-10T09:00:00Z,32.1,-77.09,25.523,0.37
2019-03-10T09:00:00Z,32.1,-77.08,25.52,0.37
2019-03-10T09:00:00Z,32.11,-77.1,25.528,0.37
2019-03-10T09:00:00Z,32.11,-77.09,25.516,0.37
2019-03-10T09:00:00Z,32.11,-77.08,25.508,0.37
2019-03-10T09:00:00Z,32.12,-77.1,25.521,0.37
2019-03-10T09:00:00Z,32.12,-77.09,25.51,0.37
2019-03-10T09:00:00Z,32.12,-77.08,25.499,0.37
2019-03-11T09:00:00Z,32.1,-77.1,25.273,0.38
2019-03-11T09:00:00Z,32.1,-77.09,25.25,0.38
2019-03-11T09:00:00Z,32.1,-77.08,25.223,0.38
2019-03-11T09:00:00Z,32.11,-77.1,25.261,0.37
2019-03-11T09:00:00Z,32.11,-77.09,25.233,0.38
2019-03-11T09:00:00Z,32.11,-77.08,25.2,0.38
2019-03-11T09:00:00Z,32.12,-77.1,25.248,0.37
2019-03-11T09:00:00Z,32.12,-77.09,25.218,0.37
2019-03-11T09:00:00Z,32.12,-77.08,25.18,0.38
2019-03-12T09:00:00Z,32.1,-77.1,25.196,0.38
2019-03-12T09:00:00Z,32.1,-77.09,25.168,0.38
2019-03-12T09:00:00Z,32.1,-77.08,25.14,0.38
2019-03-12T09:00:00Z,32.11,-77.1,25.178,0.38
2019-03-12T09:00:00Z,32.11,-77.09,25.151,0.38
2019-03-12T09:00:00Z,32.11,-77.08,25.123,0.38
2019-03-12T09:00:00Z,32.12,-77.1,25.162,0.38
2019-03-12T09:00:00Z,32.12,-77.09,25.136,0.38
2019-03-12T09:00:00Z,32.12,-77.08,25.108,0.38
2019-03-13T09:00:00Z,32.1,-77.1,25.331,0.38
2019-03-13T09:00:00Z,32.1,-77.09,25.323,0.38
2019-03-13T09:00:00Z,32.1,-77.08,25.316,0.38
2019-03-13T09:00:00Z,32.11,-77.1,25.326,0.38
2019-03-13T09:00:00Z,32.11,-77.09,25.319,0.38
2019-03-13T09:00:00Z,32.11,-77.08,25.311,0.38
2019-03-13T09:00:00Z,32.12,-77.1,25.32,0.38
2019-03-13T09:00:00Z,32.12,-77.09,25.314,0.38
2019-03-13T09:00:00Z,32.12,-77.08,25.307,0.38
2019-03-14T09:00:00Z,32.1,-77.1,25.808,0.38
2019-03-14T09:00:00Z,32.1,-77.09,25.832,0.38
2019-03-14T09:00:00Z,32.1,-77.08,25.856,0.38
2019-03-14T09:00:00Z,32.11,-77.1,25.788,0.38
2019-03-14T09:00:00Z,32.11,-77.09,25.814,0.38
2019-03-14T09:00:00Z,32.11,-77.08,25.839,0.38
2019-03-14T09:00:00Z,32.12,-77.1,25.765,0.38
2019-03-14T09:00:00Z,32.12,-77.09,25.793,0.38
2019-03-14T09:00:00Z,32.12,-77.08,25.819,0.38
2019-03-15T09:00:00Z,32.1,-77.1,25.98,0.37
2019-03-15T09:00:00Z,32.1,-77.09,26.007,0.37
2019-03-15T09:00:00Z,32.1,-77.08,26.029,0.37
2019-03-15T09:00:00Z,32.11,-77.1,25.977,0.37
2019-03-15T09:00:00Z,32.11,-77.09,26.009,0.37
2019-03-15T09:00:00Z,32.11,-77.08,26.037,0.37
2019-03-15T09:00:00Z,32.12,-77.1,25.969,0.37
2019-03-15T09:00:00Z,32.12,-77.09,26.009,0.37
2019-03-15T09:00:00Z,32.12,-77.08,26.044,0.37
2019-03-16T09:00:00Z,32.1,-77.1,25.82,0.37
2019-03-16T09:00:00Z,32.1,-77.09,25.833,0.37
2019-03-16T09:00:00Z,32.1,-77.08,25.852,0.37
2019-03-16T09:00:00Z,32.11,-77.1,25.83,0.37
2019-03-16T09:00:00Z,32.11,-77.09,25.853,0.37
2019-03-16T09:00:00Z,32.11,-77.08,25.884,0.37
2019-03-16T09:00:00Z,32.12,-77.1,25.842,0.37
2019-03-16T09:00:00Z,32.12,-77.09,25.878,0.37
2019-03-16T09:00:00Z,32.12,-77.08,25.921,0.37
2019-03-17T09:00:00Z,32.1,-77.1,25.849,0.38
2019-03-17T09:00:00Z,32.1,-77.09,25.876,0.38
2019-03-17T09:00:00Z,32.1,-77.08,25.904,0.37
2019-03-17T09:00:00Z,32.11,-77.1,25.84,0.38
2019-03-17T09:00:00Z,32.11,-77.09,25.872,0.38
2019-03-17T09:00:00Z,32.11,-77.08,25.903,0.37
2019-03-17T09:00:00Z,32.12,-77.1,25.83,0.38
2019-03-17T09:00:00Z,32.12,-77.09,25.866,0.37
2019-03-17T09:00:00Z,32.12,-77.08,25.902,0.37
2019-03-18T09:00:00Z,32.1,-77.1,25.304,0.39
2019-03-18T09:00:00Z,32.1,-77.09,25.319,0.39
2019-03-18T09:00:00Z,32.1,-77.08,25.334,0.39
2019-03-18T09:00:00Z,32.11,-77.1,25.286,0.39
2019-03-18T09:00:00Z,32.11,-77.09,25.302,0.39
2019-03-18T09:00:00Z,32.11,-77.08,25.317,0.39
2019-03-18T09:00:00Z,32.12,-77.1,25.266,0.39
2019-03-18T09:00:00Z,32.12,-77.09,25.283,0.39
2019-03-18T09:00:00Z,32.12,-77.08,25.3,0.39
2019-03-19T09:00:00Z,32.1,-77.1,24.15,0.4
2019-03-19T09:00:00Z,32.1,-77.09,24.138,0.4
2019-03-19T09:00:00Z,32.1,-77.08,24.126,0.4
2019-03-19T09:00:00Z,32.11,-77.1,24.136,0.4
2019-03-19T09:00:00Z,32.11,-77.09,24.124,0.4
2019-03-19T09:00:00Z,32.11,-77.08,24.112,0.4
2019-03-19T09:00:00Z,32.12,-77.1,24.121,0.4
2019-03-19T09:00:00Z,32.12,-77.09,24.11,0.4
2019-03-19T09:00:00Z,32.12,-77.08,24.099,0.4
2019-03-20T09:00:00Z,32.1,-77.1,24.963,0.38
2019-03-20T09:00:00Z,32.1,-77.09,24.952,0.38
2019-03-20T09:00:00Z,32.1,-77.08,24.941,0.38
2019-03-20T09:00:00Z,32.11,-77.1,24.951,0.38
2019-03-20T09:00:00Z,32.11,-77.09,24.942,0.38
2019-03-20T09:00:00Z,32.11,-77.08,24.933,0.38
2019-03-20T09:00:00Z,32.12,-77.1,24.94,0.38
2019-03-20T09:00:00Z,32.12,-77.09,24.933,0.38
2019-03-20T09:00:00Z,32.12,-77.08,24.926,0.38
2019-03-21T09:00:00Z,32.1,-77.1,24.913,0.38
2019-03-21T09:00:00Z,32.1,-77.09,24.903,0.38
2019-03-21T09:00:00Z,32.1,-77.08,24.902,0.38
2019-03-21T09:00:00Z,32.11,-77.1,24.885,0.38
2019-03-21T09:00:00Z,32.11,-77.09,24.87,0.38
2019-03-21T09:00:00Z,32.11,-77.08,24.865,0.38
2019-03-21T09:00:00Z,32.12,-77.1,24.857,0.38
2019-03-21T09:00:00Z,32.12,-77.09,24.843,0.38
2019-03-21T09:00:00Z,32.12,-77.08,24.834,0.38
2019-03-22T09:00:00Z,32.1,-77.1,24.764,0.37
2019-03-22T09:00:00Z,32.1,-77.09,24.764,0.37
2019-03-22T09:00:00Z,32.1,-77.08,24.773,0.37
2019-03-22T09:00:00Z,32.11,-77.1,24.788,0.37
2019-03-22T09:00:00Z,32.11,-77.09,24.781,0.37
2019-03-22T09:00:00Z,32.11,-77.08,24.784,0.37
2019-03-22T09:00:00Z,32.12,-77.1,24.814,0.37
2019-03-22T09:00:00Z,32.12,-77.09,24.803,0.37
2019-03-22T09:00:00Z,32.12,-77.08,24.799,0.37
2019-03-23T09:00:00Z,32.1,-77.1,24.989,0.37
2019-03-23T09:00:00Z,32.1,-77.09,25.031,0.37
2019-03-23T09:00:00Z,32.1,-77.08,25.084,0.37
2019-03-23T09:00:00Z,32.11,-77.1,25.126,0.37
2019-03-23T09:00:00Z,32.11,-77.09,25.161,0.37
2019-03-23T09:00:00Z,32.11,-77.08,25.191,0.37
2019-03-23T09:00:00Z,32.12,-77.1,25.236,0.37
2019-03-23T09:00:00Z,32.12,-77.09,25.251,0.37
2019-03-23T09:00:00Z,32.12,-77.08,25.26,0.37
2019-03-24T09:00:00Z,32.1,-77.1,25.141,0.37
2019-03-24T09:00:00Z,32.1,-77.09,25.124,0.37
2019-03-24T09:00:00Z,32.1,-77.08,25.098,0.37
2019-03-24T09:00:00Z,32.11,-77.1,25.203,0.37
2019-03-24T09:00:00Z,32.11,-77.09,25.184,0.37
2019-03-24T09:00:00Z,32.11,-77.08,25.149,0.37
2019-03-24T09:00:00Z,32.12,-77.1,25.254,0.37
2019-03-24T09:00:00Z,32.12,-77.09,25.226,0.37
2019-03-24T09:00:00Z,32.12,-77.08,25.18,0.37
2019-03-25T09:00:00Z,32.1,-77.1,25.247,0.38
2019-03-25T09:00:00Z,32.1,-77.09,25.219,0.38
2019-03-25T09:00:00Z,32.1,-77.08,25.195,0.38
2019-03-25T09:00:00Z,32.11,-77.1,25.248,0.38
2019-03-25T09:00:00Z,32.11,-77.09,25.22,0.38
2019-03-25T09:00:00Z,32.11,-77.08,25.195,0.38
2019-03-25T09:00:00Z,32.12,-77.1,25.245,0.38
2019-03-25T09:00:00Z,32.12,-77.09,25.217,0.38
2019-03-25T09:00:00Z,32.12,-77.08,25.192,0.38
2019-03-26T09:00:00Z,32.1,-77.1,25.367,0.37
2019-03-26T09:00:00Z,32.1,-77.09,25.348,0.37
2019-03-26T09:00:00Z,32.1,-77.08,25.33,0.37
2019-03-26T09:00:00Z,32.11,-77.1,25.35,0.38
2019-03-26T09:00:00Z,32.11,-77.09,25.33,0.38
2019-03-26T09:00:00Z,32.11,-77.08,25.313,0.38
2019-03-26T09:00:00Z,32.12,-77.1,25.327,0.38
2019-03-26T09:00:00Z,32.12,-77.09,25.306,0.38
2019-03-26T09:00:00Z,32.12,-77.08,25.289,0.38
2019-03-27T09:00:00Z,32.1,-77.1,25.087,0.38
2019-03-27T09:00:00Z,32.1,-77.09,25.06,0.38
2019-03-27T09:00:00Z,32.1,-77.08,25.035,0.38
2019-03-27T09:00:00Z,32.11,-77.1,25.049,0.38
2019-03-27T09:00:00Z,32.11,-77.09,25.023,0.38
2019-03-27T09:00:00Z,32.11,-77.08,24.999,0.38
2019-03-27T09:00:00Z,32.12,-77.1,25.007,0.38
2019-03-27T09:00:00Z,32.12,-77.09,24.981,0.38
2019-03-27T09:00:00Z,32.12,-77.08,24.958,0.38
2019-03-28T09:00:00Z,32.1,-77.1,24.932,0.38
2019-03-28T09:00:00Z,32.1,-77.09,24.938,0.38
2019-03-28T09:00:00Z,32.1,-77.08,24.946,0.38
2019-03-28T09:00:00Z,32.11,-77.1,24.926,0.39
2019-03-28T09:00:00Z,32.11,-77.09,24.933,0.39
2019-03-28T09:00:00Z,32.11,-77.08,24.941,0.38
2019-03-28T09:00:00Z,32.12,-77.1,24.918,0.39
2019-03-28T09:00:00Z,32.12,-77.09,24.925,0.39
2019-03-28T09:00:00Z,32.12,-77.08,24.934,0.39
2019-03-29T09:00:00Z,32.1,-77.1,25.213,0.38
2019-03-29T09:00:00Z,32.1,-77.09,25.223,0.38
2019-03-29T09:00:00Z,32.1,-77.08,25.233,0.38
2019-03-29T09:00:00Z,32.11,-77.1,25.207,0.38
2019-03-29T09:00:00Z,32.11,-77.09,25.215,0.38
2019-03-29T09:00:00Z,32.11,-77.08,25.224,0.38
2019-03-29T09:00:00Z,32.12,-77.1,25.199,0.38
2019-03-29T09:00:00Z,32.12,-77.09,25.205,0.38
2019-03-29T09:00:00Z,32.12,-77.08,25.212,0.38
2019-03-30T09:00:00Z,32.1,-77.1,25.161,0.38
2019-03-30T09:00:00Z,32.1,-77.09,25.17,0.38
2019-03-30T09:00:00Z,32.1,-77.08,25.179,0.38
2019-03-30T09:00:00Z,32.11,-77.1,25.163,0.38
2019-03-30T09:00:00Z,32.11,-77.09,25.172,0.38
2019-03-30T09:00:00Z,32.11,-77.08,25.181,0.38
2019-03-30T09:00:00Z,32.12,-77.1,25.163,0.38
2019-03-30T09:00:00Z,32.12,-77.09,25.172,0.38
2019-03-30T09:00:00Z,32.12,-77.08,25.181,0.38
2019-03-31T09:00:00Z,32.1,-77.1,24.967,0.38
2019-03-31T09:00:00Z,32.1,-77.09,24.964,0.38
2019-03-31T09:00:00Z,32.1,-77.08,24.961,0.38
2019-03-31T09:00:00Z,32.11,-77.1,24.987,0.38
2019-03-31T09:00:00Z,32.11,-77.09,24.985,0.38
2019-03-31T09:00:00Z,32.11,-77.08,24.983,0.38
2019-03-31T09:00:00Z,32.12,-77.1,25.006,0.38
2019-03-31T09:00:00Z,32.12,-77.09,25.005,0.38
2019-03-31T09:00:00Z,32.12,-77.08,25.004,0.38
2019-04-01T09:00:00Z,32.1,-77.1,25.001,0.39
2019-04-01T09:00:00Z,32.1,-77.09,24.984,0.39
2019-04-01T09:00:00Z,32.1,-77.08,24.967,0.39
2019-04-01T09:00:00Z,32.11,-77.1,25.023,0.39
2019-04-01T09:00:00Z,32.11,-77.09,25.008,0.39
2019-04-01T09:00:00Z,32.11,-77.08,24.992,0.39
2019-04-01T09:00:00Z,32.12,-77.1,25.045,0.39
2019-04-01T09:00:00Z,32.12,-77.09,25.031,0.39
2019-04-01T09:00:00Z,32.12,-77.08,25.016,0.39
2019-04-02T09:00:00Z,32.1,-77.1,24.563,0.39
2019-04-02T09:00:00Z,32.1,-77.09,24.551,0.39
2019-04-02T09:00:00Z,32.1,-77.08,24.537,0.39
2019-04-02T09:00:00Z,32.11,-77.1,24.564,0.39
2019-04-02T09:00:00Z,32.11,-77.09,24.553,0.39
2019-04-02T09:00:00Z,32.11,-77.08,24.54,0.39
2019-04-02T09:00:00Z,32.12,-77.1,24.565,0.39
2019-04-02T09:00:00Z,32.12,-77.09,24.554,0.39
2019-04-02T09:00:00Z,32.12,-77.08,24.542,0.39
2019-04-03T09:00:00Z,32.1,-77.1,24.672,0.38
2019-04-03T09:00:00Z,32.1,-77.09,24.649,0.38
2019-04-03T09:00:00Z,32.1,-77.08,24.617,0.38
2019-04-03T09:00:00Z,32.11,-77.1,24.616,0.38
2019-04-03T09:00:00Z,32.11,-77.09,24.588,0.38
